from,to,cost,flow
13706,12115,5.339979494162481,88.518312
13705,3417,5.309146140789191,106.22197
13704,12580,3.084457235174465,88.518312
13703,12921,1.0471020890070666,0.0
13702,12437,10.18795591575608,-0.0
13701,13608,7.063447238613109,147.78709
13700,13206,0.0967441130509396,212.44395
13699,13254,0.08009292491869019,0.0
13698,12599,0.712938796370047,106.22197
13697,12657,10.448733217843106,254.44559
13696,13664,2.1512426152382838,192.43111
13670,13695,7.579928908274177,141.12809
13694,5933,9.201698269177342,53.110987
13693,3841,1.9648368224312365,88.518312
13692,12521,2.9123352316716473,26.555494
13691,12289,3.2268530699105242,88.518312
13690,11977,8.048398337755492,53.110987
13689,3938,10.32573315517446,53.110987
13688,13419,4.45719955214695,265.55494
13687,3221,7.7287308567831134,0.0
13686,2502,1.8571286831266183,0.0
13685,13635,1.8767752114250507,0.0
13684,12515,6.795180447597468,53.110987
13683,13642,5.038687899285731,26.555494
13682,13594,0.6773501898775663,0.0
13681,2369,0.7531877590392368,26.555494
13680,13663,5.3483531231557855,0.0
13679,6552,20.932169458738905,92.366934
13678,12313,0.3478490255765332,53.110987
12939,13677,25.143674592057373,99.249681
13676,3609,1.727437216935154,53.110987
13675,3078,2.100810992370345,26.555494
13674,12264,3.8367739885428143,0.0
13673,12337,4.414039270922119,53.110987
13672,13671,3.459214801883063,26.555494
13671,13662,3.7583466199381963,0.0
13329,13670,11.184921973950305,113.41801
13669,13361,1.1062033035795806,0.0
13668,11988,94.96608149410612,-0.0
13667,13514,0.8429877091698269,192.43111
13666,13628,10.988877634047162,-0.0
13665,12003,7.964685947082757,26.555494
13664,12666,1.5609483173856897,192.43111
13663,3221,2.433972515303726,79.666481
13662,13655,1.7525380312060885,190.12194
13661,13366,0.7263134721806045,0.0
13660,13208,0.7749537218492304,26.555494
13659,13154,3.078543475557952,-0.0
13658,12302,3.3504491980556455,53.110987
13657,12158,3.709955011288573,106.22197
13656,12147,8.545408258850495,53.110987
13655,11985,7.621296533921518,216.67743
13654,12227,0.9430643572361175,53.110987
13653,13336,0.007832126342773384,0.0
13652,12133,6.915322802192609,53.110987
13651,12585,6.8268933725611305,106.22197
13650,12722,2.449564819969509,0.0
13649,12131,18.24052139505826,88.518312
13648,12191,17.55252861882396,-0.0
13647,12613,5.612523941177717,61.962818
13646,13255,5.874347657351475,222.78766
13645,13546,3.1730594594208763,53.110987
13644,12438,2.5211745973795168,0.0
13643,1287,4.583405448904933,92.366934
13642,13438,3.4667434060244693,0.0
13641,13008,3.3210800609772915,92.366934
13640,13488,1.1944252106122062,26.555494
13639,4839,0.5397933614777565,88.518312
13638,12152,12.177688479842018,0.0
13637,12925,8.94516413027121,53.110987
13636,13050,42.09806465980922,-0.0
13635,12117,4.764787600785763,245.5421
13634,12439,0.4736545644998373,0.0
13633,12968,6.093851976289113,145.47792
13632,13145,11.066164257907214,-0.0
13631,4414,1.6096647034193245,177.03662
13630,12454,3.894548397237853,26.555494
13629,7391,1.1468298856468329,0.0
13628,12437,0.7627714155283905,0.0
13627,12552,1.9523521653341378,26.555494
13626,5569,1.060537098493201,0.0
13625,13475,1.9995447557639439,53.110987
13624,5933,24.958323178995848,53.110987
13623,13417,3.5595781837314777,53.110987
13622,12273,1.1412271953837179,53.110987
13621,13253,4.379301635064213,27.71008
13620,12662,10.79632528631371,53.110987
13619,11999,26.876366929034873,-0.0
13618,13511,4.364429413320902,-0.0
13617,13271,1.2890865569568146,26.555494
13616,12283,1.0393047462497431,26.555494
3497,13615,1.0887759775894523,426.60375
13614,12706,3.1040404233208716,26.555494
13613,13394,1.9882045548733662,26.555494
13612,12089,1.2898619109805278,0.0
13611,12000,32.37715944502764,26.555494
13610,13267,7.149727763119216,-0.0
13609,12179,12.815593810615606,159.33296
4845,13608,6.599783675162851,877.82589
13607,12279,1.6752881562498763,53.110987
13606,12104,5.261774378309673,221.29578
13605,13106,3.2792560292546074,53.110987
13604,12478,10.462357733216912,26.555494
13603,13367,4.1044927886499485,110.45546
13602,851,18.716922865234643,26.555494
13601,12662,31.09085818253128,-0.0
13600,13271,0.4933828725415861,79.666481
13599,12891,2.100364588107009,53.110987
13598,13596,0.7230567097675942,160.32081
13597,13403,7.948815938507512,0.0
13596,7391,3.1120098932806886,213.4318
13595,10493,3.4803313214621387,0.0
13594,13498,0.17185447930241204,0.0
13593,12251,2.3257360386800134,141.6293
13592,13333,1.7362171337582026,-0.0
13591,12330,2.6612184595654624,26.555494
13590,12548,5.410924315591927,192.43111
13589,12663,34.60663207452983,106.22197
13588,11990,25.421418864282412,159.33296
13587,11985,0.4643294358004386,-0.0
13586,7132,29.003300808607566,-0.0
13585,13502,6.304846790388845,92.366934
13584,2369,1.3495683870141413,26.555494
13583,13581,2.378948627206493,26.555494
13582,4551,1.1426325311541412,26.555494
13581,12790,3.840522153199139,53.110987
13580,13484,45.189927678487216,192.43111
13579,12873,2.200684315038496,92.366934
13578,13367,3.962149590818813,110.45546
13577,6721,13.095423614482566,216.29257
13576,13309,3.88356130436327,26.555494
13575,13547,3.6417381112646714,53.110987
13574,12499,0.6359959043635752,0.0
13573,12344,2.748601503837566,88.518312
13572,12515,1.42535327142003,106.22197
13571,13570,3.8617645244197014,-0.0
13570,13500,30.03247417516269,92.366933
13569,13067,23.230021710342942,145.47792
13398,13568,2.2648034579224308,53.015802
13567,12149,9.818850990465485,53.110987
13566,13339,26.304628905834218,0.0
13565,13361,3.847143519750571,53.110987
13564,13505,7.3273707313564955,245.5421
13563,13269,11.691448478032974,194.74029
13562,12267,4.6413943580893555,53.110987
13561,6384,3.716837771249026,106.22197
13560,4867,43.51128357574198,88.518312
13559,13368,5.044954201502699,110.45546
13558,12539,11.465087611932214,192.43111
13557,6233,1.1179012592359394,411.80258
13556,13527,3.4852989441421336,106.22197
13555,12295,0.9013867901304818,0.0
13554,12099,22.010331994994512,53.110987
13553,5822,4.315879275660789,106.22197
13552,12175,6.314039048497947,-0.0
13551,12666,10.26313607756218,88.518312
13550,13368,30.85392003559089,53.110987
13549,12139,6.2056597814293895,0.0
13548,13429,2.2087523855964535,0.0
13547,12054,13.792834417924665,106.22197
13546,13328,15.399586471747815,245.5421
13545,4414,3.9615004988435247,88.518312
13544,13154,18.423959816816474,-0.0
13543,12606,3.669724729051566,159.33296
13542,12198,2.88932578117555,26.555494
13541,12281,0.9244794217411602,0.0
13540,720,1.697422682428797,0.0
13539,13538,4.550029019085113,-0.0
13538,12828,4.8938787458973945,0.0
13537,13445,1.664636216030644,0.0
13262,13536,3.177693361236244,42.657851
13535,13117,5.305438840745349,53.110987
13534,12383,10.918653466061889,79.666481
13533,12530,0.9337773138729214,-0.0
13532,13461,3.747822655366918,0.0
13531,12253,1.0552462039728523,88.518312
13530,12705,4.390009303476384,26.555494
13529,12915,24.525833479802763,-0.0
13528,12283,2.098272211387644,26.555494
13527,13412,2.953392232896027,265.55494
13526,13049,3.1002091181289972,-0.0
13525,13361,2.3887422519047736,53.110987
13524,13460,6.388313550709592,53.110987
13523,7768,18.203893837381987,92.366934
13522,12315,2.0705714065937926,115.07381
13521,6137,2.176363745621402,26.555494
13520,13195,9.871315029652003,88.518312
13519,12240,0.9387906365913212,0.0
13518,2339,1.9046353881349636,0.0
13517,13497,1.041257929870245,53.110987
13516,6039,2.8818412087401506,88.518312
13515,13145,19.74856341861922,-0.0
13514,12687,9.394349481489549,280.94943
13513,13504,0.15081316132450737,0.0
13512,12303,1.4299526936872768,0.0
13511,13389,8.751112692924874,-0.0
13510,12686,7.007025380238891,-0.0
13509,12882,1.951018734330388,0.0
13508,13304,1.7663072653996312,0.0
13507,12192,8.167769635815516,-0.0
13506,2865,3.6122006313126347,145.47792
13505,12765,6.327982715932336,9.0267009
13504,12628,1.9195410205899939,-0.0
13503,12020,12.867244123679146,26.555494
13502,2865,4.056008433356616,120.07701
13501,13207,2.8070641257210633,53.110987
13500,13352,2.7331861942942624,184.73387
13499,13395,2.716556679119599,53.110987
13498,13255,0.16707691991377532,184.73387
13497,13229,8.202772967717902,159.33296
13496,12023,1.5661571148513858,45.184201
13495,13494,2.9677926445412095,106.22197
13494,13395,3.5058095370307023,265.55494
13493,13278,1.3024695545543878,88.518312
13492,12234,7.610206323177654,0.0
13491,12193,10.07658045976369,-0.0
13490,13363,21.60202604270166,-0.0
13489,536,19.559361925596637,106.22197
13488,4520,1.6880053606239929,53.110987
13487,7739,16.79547205164207,212.44395
13486,12674,4.735201601097669,0.0
13485,12619,2.1581302656183112,0.0
13484,13411,11.437317007315215,245.5421
13483,13423,7.548472932205678,0.0
13482,2612,0.6089374504277298,0.0
13481,13307,26.55617425575511,88.518312
13480,4202,7.046594005970698,0.0
13479,3026,1.2090208565572962,53.110987
13478,13338,71.60097952767286,3.8486223
13477,12952,3.2787607556497673,4.151119
13476,12089,4.232838038426831,-0.0
13475,4128,8.593972129530595,437.97321
13474,13270,2.3141374139526687,-0.0
13473,13362,1.5059823470469242,53.110987
13472,12263,2.7525627888505206,26.555494
13471,11999,6.107625707848844,-0.0
13470,12823,4.586264605310914,145.47792
13469,13468,4.414963491348302,53.110987
13468,12148,8.53019931600596,106.22197
13467,12347,2.255315115100134,26.555494
13466,13465,1.179383644127579,0.0
13465,578,4.727130292933603,384.86223
13277,13464,3.7433852518241095,977.61604
13463,12777,2.8542377988838563,53.110987
13462,12230,13.022214663970466,53.110987
13461,12778,6.586112224532876,115.07381
13460,12148,6.1311371829771035,53.110987
13459,1462,4.519226141075716,-0.0
13458,5202,23.144476644200193,106.22197
13457,12004,0.4841040218904431,0.0
13456,13367,7.40554899268914,0.0
13455,12557,2.9420093173298336,26.555494
13454,2779,3.4966831390454125,212.44395
13453,13386,2.175217317684956,0.0
13452,12028,0.327000384433467,0.0
13451,13248,4.950059869862911,26.555494
13450,12933,3.73479466598626,0.0
13449,13273,15.509417942371114,0.0
13448,12781,5.0702247807493865,26.555494
13447,13301,13.68464442445349,53.110987
13446,12124,8.92723645423883,53.110987
13445,13322,1.4236099151536066,198.58891
13444,13094,0.9785321456805216,53.110987
13443,12089,5.880879791632032,106.22197
13442,12865,0.3085465863070767,27.71008
13441,12081,1.679550643449413,53.110987
13440,12327,1.11668561092838,53.110987
13439,13265,3.0512206682783343,192.43111
13438,12773,7.5189897141674535,168.18479
13437,12541,1.0662269992358429,26.555494
13436,12254,3.3401295836336775,26.555494
13435,13234,10.580120741968319,-0.0
13434,13380,17.42683349237632,106.22197
13433,12117,11.351745873701041,192.43111
13432,13320,5.984189272421778,53.110987
13431,12720,1.446710669748148,53.110987
13430,12205,1.0152456820089806,0.0
13429,12676,8.785538275620052,-0.0
13428,12290,0.765979555905772,53.110987
13427,13007,2.727334320489818,83.130241
13426,13047,46.129267799925486,-0.0
13425,12924,1.6708593570545844,53.110987
12725,13424,10.155960866237704,184.74058
13423,12796,0.6354511728504033,53.110987
13422,12796,1.1306467589050622,0.0
13421,13060,1.6201276928402633,-0.0
13420,11990,82.37193104763644,-0.0
13419,12433,2.491462406308735,0.0
13418,12090,18.857313009720063,106.22197
13417,12089,7.893150168061072,159.33296
13416,12054,18.891690937199552,53.110987
13415,13291,2.786962625956748,53.110987
13414,12720,3.0558562913206315,0.0
13413,13390,17.371292540074883,-0.0
13412,12178,5.936438642051717,318.66592
13411,1945,31.455895239302077,272.09759
13410,12677,5.655740212752132,26.555494
13409,13408,0.9402147231554367,106.22197
13408,12190,6.450796343549333,106.22197
13407,12192,1.8532201157963704,194.74029
13406,12145,15.573550849074545,0.0
13405,13391,2.8775507748663154,212.44395
13404,12617,1.0521115096461549,26.555494
13403,7312,6.302680816398314,-0.0
13402,12916,0.5787042930163214,212.44395
13401,12275,3.1827538397945214,0.0
13400,13399,7.725681278748334,53.110987
13399,11972,5.658003135550663,106.22197
13398,12414,6.73868605552396,0.095184895
13397,1116,4.376193894765048,26.555494
13396,12761,7.5121126711495565,53.110987
13395,12122,9.980309711782196,371.77691
13394,12359,7.458703850337692,53.110987
13393,12774,1.9189464049495475,0.0
13392,12659,6.416671102154007,88.518312
13391,12208,7.230962744077802,318.66592
13390,4431,4.554758539594021,0.0
13389,12143,15.33067059817647,-0.0
13388,13160,2.708899229827169,53.110987
13387,12593,1.2967592531687848,0.0
13386,11973,5.72264560820462,0.0
13385,377,19.988443785137186,145.47792
13384,12918,3.5567210878517392,-0.0
13383,12270,0.30151203301317375,-0.0
13382,12757,6.324633495199826,106.22197
13381,13252,3.000036299699547,26.555494
13380,13148,8.310731511947074,159.33296
13379,13316,2.1938453481579807,-0.0
13378,13377,1.2601280920061748,-0.0
13377,13237,3.801401335858772,26.555494
13376,13047,2.0850676367397707,-0.0
13375,12906,2.158896011165563,53.110987
13374,12239,4.513791114738374,53.110987
13373,4041,12.014924985180716,-0.0
13372,13313,1.8686829625798678,53.110987
13371,539,11.654323623316117,53.110987
13370,12901,8.510545545085641,27.71008
12580,13369,4.21652922339385,854.28322
13368,12022,36.75674376032581,163.56645
13367,12019,14.988307185017375,331.36638
13366,12112,1.598381869096999,191.44326
13365,13048,21.578942219684922,-0.0
13364,13326,0.5251130496833291,167.90453
12130,13363,27.87727836523864,3.2230663
13362,2861,1.7689265952829976,106.22197
13361,12258,2.484056003610385,106.22197
13360,12271,2.3734914889977183,106.22197
13359,13261,3.388151156315985,133.93205
13358,12872,2.484751247569272,-0.0
13357,12013,13.088710030325778,106.22197
13356,12238,1.2051939689855538,88.518312
13355,12322,0.257954003326931,26.555494
13354,11976,0.48925528649182004,53.110987
13353,12790,7.720489747616697,26.555494
13352,13234,68.81433634422253,184.73387
13351,12672,1.3420269415291355,145.47792
13350,12194,22.232910672642873,106.22197
13349,12545,0.2792446790628561,-0.0
13348,12920,17.526511346643534,53.110987
13347,12217,7.3783794408282,192.43111
13346,13343,2.180822666936248,0.0
13302,13345,0.5274648660285248,52.693231
13344,12788,5.6274576131918375,53.110987
13343,3620,6.970500185531155,26.555494
13342,745,15.857095184991604,106.22197
13341,12162,14.85201955582736,-0.0
13340,13176,1.6008903232336897,66.538802
13339,13146,29.70081767671206,92.366934
13338,3021,18.364674863230217,3.8486223
13337,12894,49.561679255826114,106.22197
13336,12204,0.6462614086040519,-0.0
13335,13334,3.0142439352906516,-0.0
13334,12820,10.881749484868408,53.110987
13333,12364,2.9576689700833185,53.110987
13332,12793,0.9141833462898645,-0.0
13331,12862,8.074468352904775,53.110987
13330,12700,13.075662132387938,26.555494
12719,13329,7.740200825628314,32.596938
13328,12276,16.006556004781945,1015.2666
13327,12495,1.5333462905076336,-0.0
13326,13208,1.151305479058881,300.68199
13325,12950,0.4985304122656977,27.71008
13324,13094,0.31669517814473325,53.110987
13322,13323,3.217059669398602,7.1054274e-15
13322,13094,4.023526099916378,517.25483
13321,12673,18.58930806167528,27.71008
13320,11984,1.6232921794113524,106.22197
13319,12569,1.0829696641346824,-0.0
13318,12969,8.935507805497183,-0.0
13317,13257,0.9984147673911409,0.0
13316,12280,2.710394031927177,0.0
13315,12211,0.9001615455933422,-0.0
13314,4517,0.3406767604045509,88.518312
13313,12515,4.879527268840019,212.44395
13312,12251,2.8213158711789723,527.96776
13311,13287,10.205498313945647,123.92564
12675,13310,8.242933326349037,24.546035
13309,7313,5.137276466750624,53.110987
13308,4554,1.3703665840505084,53.110987
13307,12116,10.225102438736592,141.6293
1923,13306,14.772063933228969,53.110987
12538,13305,5.856015313524496,1877.4322
13304,12882,1.6496260857083844,137.78068
13303,13289,2.3245585894061205,53.110987
13302,12272,0.6664369235917853,0.41775593
13301,12088,20.437331058819943,79.666481
13300,6400,0.675676203449674,53.110987
13299,13082,6.110065122507629,53.110987
13298,13091,6.004515810040083,92.366934
13297,4554,1.631345856373191,168.18479
13296,12294,6.075678913719026,192.43111
13295,12292,3.177913265009388,0.0
13294,13168,0.8751165954501215,0.0
13293,12576,2.5614584425752307,-0.0
13292,13110,20.85394399267628,92.366934
13291,12775,6.493774112178838,106.22197
13290,1362,14.271892012649937,79.666481
13289,1362,12.29577361036885,106.22197
13288,12443,6.390220032434395,-0.0
13287,5746,9.707612311657675,247.85127
13286,12783,2.497565976043084,192.43111
13285,12867,7.107618797031944,0.0
13284,1718,7.211881430248721,-0.0
13283,12327,0.6501899395779228,26.555494
13282,12817,0.20384181860778577,0.0
13281,12788,9.4003229253064,-0.0
13280,12971,2.241774817879767,53.110987
13279,3417,7.785828421328317,53.110987
13278,5432,3.4017631279414586,600.52378
13277,1293,1.951322809572943,0.0
13276,11995,13.988026698887337,-0.0
13275,12737,2.3328025626220814,53.110987
13274,12635,2.4319228600196263,0.0
13273,979,46.466981076254726,-0.0
13272,13226,0.7804587043597198,0.0
13271,12233,3.1767920971572186,159.33296
13270,13142,23.15974666631453,92.366934
13269,12477,8.322482180882291,247.85127
13268,11987,12.295955981771064,-0.0
