node,generation,max_supply
10914,0.0001731901436608288,0.00017318800195454545
10915,0.0001469495372989376,0.0001469473955909091
10916,0.00011721025270370824,0.00011720804172727273
10917,5.773140788909651e-05,5.7729334e-05
10918,0.00013120513324666632,0.00013120303177272728
10919,0.0009096764554900006,0.0009096743536363636
10920,3.149083368665074e-05,3.148872763636364e-05
10921,2.6242775548917588e-05,2.6240606363636364e-05
10922,2.449338001017763e-05,2.4491232590909088e-05
10923,0.0008921828034269893,0.0008921806159090909
10924,6.99771156921437e-05,6.997495027272728e-05
10925,7.697467531963597e-05,7.697244531818182e-05
10926,3.848838021008327e-05,3.848622263636364e-05
10927,2.6242766359440985e-05,2.6240606363636364e-05
10928,9.446827479323087e-05,9.446618286363636e-05
10929,4.898467430951271e-05,4.8982465181818175e-05
10930,3.498961517300124e-05,3.498747513636364e-05
10931,0.00013645325904898374,0.00013645115304545456
10932,0.00010146590409683903,0.0001014636779090909
10933,0.0009796515165580132,0.0009796493040909091
10934,4.023780257534635e-05,4.023559640909091e-05
10935,6.997715934363154e-05,6.997495027272728e-05
10936,6.123031384025799e-05,6.12280815e-05
10937,0.000629776785000889,0.0006297745527272727
10938,0.00016794210644437336,0.00016793988068181817
10939,0.0001417014986235184,0.00014169927431818182
10940,0.0001574458638635596,0.00015744363813636363
10941,9.446840863674034e-05,9.446618286363636e-05
10942,9.446840863784164e-05,9.446618286363636e-05
10943,9.446840423071293e-05,9.446618286363636e-05
10944,0.000188934592421817,0.00018893236577272726
10945,0.00018893458715102428,0.00018893236577272726
10946,0.0006857567442217036,0.0006857545127272728
10947,0.0002519120534286197,0.000251909821
10948,0.00018893459154833492,0.00018893236577272726
10949,0.0005318118313152547,0.0005318096222727273
10950,0.0007277417097171833,0.0007277394827272728
10951,0.001749375966316349,0.0017493737572727274
10952,4.898467411940231e-05,4.8982465181818175e-05
10953,2.799208361174757e-05,2.798998009090909e-05
10954,0.0005073206176006065,0.0005073183895454545
10955,0.00046533564954660524,0.00046533341954545454
10956,1.7495838653230508e-05,1.7493737590909093e-05
10957,0.00034987695964417125,0.0003498747514090909
10958,0.00038486445411813866,0.0003848622265454545
10959,0.00032188699923774156,0.00032188477131818183
10960,0.0006175311643188513,0.0006175289363636364
10961,3.1490955856811154e-05,3.148872763636364e-05
10962,0.0038311307540748276,0.003831128528181818
10963,0.00019768144706633768,0.00019767923454545454
10964,0.0008519472267008297,0.0008519450195454546
10965,6.822767863870667e-05,6.822557654545454e-05
10966,0.00016794211114254547,0.00016793988068181817
10967,0.00016969135631137518,0.00016968925445454545
10968,0.0001714408603570084,0.0001714386281818182
10969,8.397217208411236e-05,8.396994031818182e-05
10970,0.0012735463233450425,0.001273544095
10971,3.498967341754164e-05,3.498747513636364e-05
10972,0.0001714408182303516,0.0001714386281818182
10973,0.0007872204002815048,0.0007872181909090908
10974,0.00035162615509720023,0.0003516241251818182
10975,5.7731429401551304e-05,5.7729334e-05
10976,0.0002799020297860723,0.00027989980113636364
10977,2.0994693075057248e-05,2.099248509090909e-05
10978,0.00021692436960177604,0.00021692234586363635
10979,0.0025575864791563176,0.0025575844327272728
10980,0.00176686970583327,0.0017668674945454544
10981,3.84884549556934e-05,3.848622263636364e-05
10982,0.0001312052598215291,0.00013120303177272728
10983,5.248344072576334e-05,5.248121272727273e-05
10984,8.047342083375458e-05,8.047119281818181e-05
10985,0.00014694953787448633,0.0001469473955909091
10986,2.0994642829261978e-05,2.099248509090909e-05
10987,0.0005248143020746446,0.0005248121272727273
10988,5.948093988166693e-05,5.9478707727272723e-05
10989,2.7992210091659387e-05,2.798998009090909e-05
10990,0.0003498769725934133,0.0003498747514090909
10991,0.0014869699047999098,0.0014869676936363637
10992,0.0015586942289262749,0.001558692017727273
10993,0.0006822579925775554,0.0006822557654545454
10994,0.0005423080624775509,0.0005423058645454545
10995,0.00012420771817174374,0.00012420553677272727
10996,4.198711250481108e-05,4.198497018181818e-05
10997,7.347574395499788e-05,7.347369781818181e-05
10998,0.000523064980305553,0.0005230627531818182
10999,6.997717604689308e-05,6.997495027272728e-05
11000,8.922028746351678e-05,8.921806159090909e-05
11001,0.0008921828482767367,0.0008921806159090909
11002,0.0010496264624028264,0.0010496242540909092
11003,0.0008659422381617789,0.0008659400095454545
11004,0.0001836864476320108,0.0001836842445
11005,0.00029039824936132204,0.0002903960436818182
11006,0.0002011801627325841,0.00020117798204545456
11007,0.002195466088089528,0.002195464065
11008,0.0001347039849976501,0.00013470177931818183
11009,2.2743998097368652e-05,2.2741858863636363e-05
11010,0.00010671401262758856,0.00010671179918181818
11011,0.00016444325615528734,0.00016444113318181817
11012,0.004723311167622644,0.004723309145454545
11013,9.621777030397362e-05,9.621555663636363e-05
11014,0.004425917818909648,0.004425915605454545
11015,0.0001329545472556755,0.00013295240554545454
11016,0.0004548393860418843,0.0004548371768181818
11017,0.0020467693674040013,0.0020467672959090908
11018,4.373655165419565e-05,4.373434390909091e-05
11019,0.0001819370104253532,0.0001819348707272727
11020,0.00018193702149972384,0.0001819348707272727
11021,5.423280251974964e-05,5.423058645454545e-05
11022,0.0007417367002007826,0.0007417344731818181
11023,0.00025890953343164763,0.00025890731604545457
11024,0.0001329546010354458,0.00013295240554545454
11025,0.0016968947731558189,0.0016968925445454547
11026,1.9245316249510144e-05,1.924311131818182e-05
11027,8.572147183695896e-05,8.57193140909091e-05
11028,0.00037786694332452757,0.00037786473154545453
11029,0.0008816865909630483,0.0008816843736363636
11030,0.00015744578347121936,0.00015744363813636363
11031,1.0498303184274724e-05,1.0496242545454545e-05
11032,0.00011371149219916119,0.00011370929422727273
11033,0.0007364885798512631,0.0007364863518181819
11034,0.0008921828442992803,0.0008921806159090909
11035,0.00015219763862559145,0.00015219551686363635
11036,0.0009131753276124436,0.0009131731013636363
11037,0.0003236362402497012,0.00032363414504545454
11038,0.00034987697825172414,0.0003498747514090909
11039,3.498965652384428e-05,3.498747513636364e-05
11040,0.0007609798021229469,0.0007609775845454546
11041,0.000864192866912884,0.0008641906359090909
11042,0.00012070901727768747,0.00012070678922727273
11043,4.023773563960717e-05,4.023559640909091e-05
11044,0.008117096286182148,0.008117094231818183
11045,0.0008047141551886874,0.0008047119281818182
11046,9.446840348222019e-05,9.446618286363636e-05
11047,0.00019243315811637459,0.00019243111327272726
11048,2.449337581369738e-05,2.4491232590909088e-05
11049,0.0021272406908154915,0.0021272384886363636
11050,0.0038836119521241754,0.0038836097409090907
11051,6.472887452282045e-05,6.4726829e-05
11052,0.0003831150807738742,0.0003831128528181818
11053,0.0015744385904338694,0.0015744363813636364
11054,3.8488453101848875e-05,3.848622263636364e-05
11055,0.00015744574593736316,0.00015744363813636363
11056,3.1490935929000626e-05,3.148872763636364e-05
11057,7.872403589799425e-05,7.872181909090909e-05
11058,0.000830954763677322,0.0008309525345454546
11059,2.4493373057111946e-05,2.4491232590909088e-05
11060,4.548590481127086e-05,4.5483717681818174e-05
11061,0.002449125470992556,0.00244912326
11062,7.522526592706138e-05,7.522307154545455e-05
11063,0.007872184120427266,0.007872181909090909
11064,0.004327952884037624,0.004327950675
11065,0.00010146571998819704,0.0001014636779090909
11066,0.00011196215049162758,0.00011195992045454546
11067,0.008571933551901813,0.00857193140909091
11068,0.009271683120858382,0.009271680913636364
11069,0.009971432629278324,0.009971430413636365
11070,0.0004373454841195806,0.00043734343927272733
11071,0.004618348919161732,0.0046183467181818184
11072,0.010093888798946987,0.010093886577272728
11073,0.016888456475657107,0.01688845425
11074,9.446841488799518e-05,9.446618286363636e-05
11075,0.00962155787743027,0.009621555663636363
11076,0.004338448958012546,0.004338446917727273
11077,0.009534089203146303,0.009534086977272727
11078,9.796714430182187e-05,9.79649304090909e-05
11079,0.002142985050454382,0.0021429828522727275
11080,9.096963264755524e-05,9.096743536363635e-05
11081,0.001396002454831645,0.0013960002581818183
11082,0.004121526787804383,0.004121524571818182
11083,0.009918951413641087,0.009918949204545455
11084,6.29796365307088e-05,6.297745527272728e-05
11085,0.010128876278180796,0.010128874054545454
11086,0.008047121481704425,0.008047119281818182
11087,0.008991783338171602,0.008991781113636363
11088,2.4493399878762146e-05,2.4491232590909088e-05
11089,0.018018551923888355,0.0180185497
11090,4.198718750022695e-05,4.198497018181818e-05
11091,0.019732938193031048,0.01973293598181818
11092,0.010758650658633621,0.010758648604545454
11093,0.013454435772727981,0.013454433563636363
11094,0.009779001516105244,0.0097789993
11095,0.009988926385011629,0.009988924154545454
11096,0.018445399120004893,0.018445396895454547
11097,0.00955333229562318,0.009553330086363635
11098,0.00028864889854584696,0.0002886466699090909
11099,0.009184214449062134,0.009184212222727271
11100,0.00409353679167713,0.0040935345918181815
11101,0.016339153114550024,0.016339150890909093
11102,0.0005947892296993679,0.0005947870772727273
11103,0.0005947892407452082,0.0005947870772727273
11104,0.0012245637824262034,0.00122456163
11105,0.009402886169092586,0.009402883945454545
11106,0.004490644491222038,0.004490642434545455
11107,0.0034987497259507615,0.003498747514090909
11108,0.0008851853290995133,0.0008851831209090908
11109,0.002344163039527787,0.0023441608345454545
11110,0.0023441630322255094,0.0023441608345454545
11111,0.0009096765711267895,0.0009096743536363636
11112,0.0009096765841049623,0.0009096743536363636
11113,0.0008519472497756587,0.0008519450195454546
11114,0.0009096765846486648,0.0009096743536363636
11115,0.008648906065770531,0.008648903854545455
11116,0.012990851748184228,0.012990849518181817
11117,0.007172434626964472,0.007172432404545455
11118,0.00012595712774465597,0.0001259549105
11119,0.000787220421920904,0.0007872181909090908
11120,0.0005877918127093376,0.0005877895822727273
11121,0.0024928598327026877,0.002492857604090909
11122,0.0016024285918332989,0.0016024263613636364
11123,0.0017493759000844751,0.0017493737572727274
11124,0.0004915762582682036,0.0004915740259090909
11125,0.0030946442320978233,0.0030946421763636362
11126,9.446841537478308e-05,9.446618286363636e-05
11127,6.297968545311206e-05,6.297745527272728e-05
11128,4.723531810010564e-05,4.7233091454545454e-05
11129,0.0007242429103424184,0.0007242407354545454
11130,0.00046533559357662697,0.00046533341954545454
11131,0.0002938969660725149,0.0002938947911818182
11132,0.0032363436206538773,0.0032363414504545454
11133,0.0007872203992534407,0.0007872181909090908
11134,0.0007872203992546831,0.0007872181909090908
11135,0.000787220399252374,0.0007872181909090908
11136,3.149094488050259e-05,3.148872763636364e-05
11137,0.004618348916990644,0.0046183467181818184
11138,0.0019942882805453446,0.0019942860831818183
11139,0.012665468227342921,0.012665465999999998
11140,0.008344514887038062,0.008344512822727274
11141,0.00997143262529608,0.009971430413636365
11142,0.0016059273308058624,0.0016059251090909093
11143,0.004826524267747295,0.0048265221954545455
11144,0.002868975095759545,0.0028689729618181815
11145,0.000871190184222584,0.0008711881309090908
11146,0.0008746890535319608,0.0008746868786363637
11147,0.0005195662087951153,0.000519564005909091
11148,0.00535483528196653,0.005354833072727273
11149,0.0018718320254951769,0.00187182992
11150,0.00012245837170742684,0.000122456163
11151,0.00014694960291830687,0.0001469473955909091
11152,0.002524348542381402,0.0025243463313636364
11153,0.0016164235717699925,0.0016164213513636364
11154,0.002361656781654572,0.0023616545722727274
11155,0.0007697266608770455,0.0007697244531818181
11156,0.0007872203980631803,0.0007872181909090908
11157,0.004233486535032645,0.004233484492272727
11158,1.74959694763573e-05,1.7493737590909093e-05
11159,0.010146369988516792,0.010146367790909092
11160,0.009796495252136155,0.00979649304090909
11161,0.0007872203979429563,0.0007872181909090908
11162,0.0007942178949551758,0.0007942156859090909
11163,0.012070681154464469,0.012070678922727273
11164,0.0007872204000604734,0.0007872181909090908
11165,0.0009446639420214062,0.0009446618286363637
11166,0.002146483656993176,0.0021464816
11167,0.0006997517202176474,0.0006997495027272727
11168,0.00030264370558010363,0.00030264166
11169,5.7731532015972746e-05,5.7729334e-05
11170,0.005599747604427468,0.005599745395454546
11171,0.0006647642596838957,0.0006647620277272727
11172,0.0006647642596832383,0.0006647620277272727
11173,0.0008152103955101435,0.0008152081709090908
11174,0.0007137467246761696,0.0007137444927272727
11175,0.0040585493276327645,0.004058547116363636
11176,0.0008064635108956841,0.0008064613018181818
11177,0.008344515031203932,0.008344512822727274
11178,0.0010146389812804965,0.001014636779090909
11179,0.0008571953700413412,0.0008571931409090908
11180,0.00019068396856518222,0.00019068173954545455
11181,0.009831482744648522,0.009831480513636363
11182,4.3736556490690744e-05,4.373434390909091e-05
11183,0.00214823302980393,0.0021482309736363635
11184,0.00046883437931050635,0.0004688321668181818
11185,0.0007172454690935884,0.0007172432404545454
11186,0.0010758670890849637,0.0010758648604545454
11187,6.472887392477901e-05,6.4726829e-05
11188,0.0007347390359044127,0.0007347369781818183
11189,0.002694037795132005,0.0026940355859090908
11190,0.00010496463449067566,0.0001049624254090909
11191,0.005265617241382747,0.005265615009090909
11192,0.0007872204232688464,0.0007872181909090908
11193,0.0028339876946796385,0.0028339854863636362
11194,0.004705817619956873,0.004705815404545454
11195,0.00020642831255642273,0.00020642610331818181
11196,0.00010146591030593568,0.0001014636779090909
11197,0.002519100380994653,0.00251909821
11198,0.003568724676369887,0.0035687224645454545
11199,0.009166720665520493,0.009166718486363636
11200,0.0003918619502029704,0.0003918597215909091
11201,0.00022742067631751085,0.0002274185884090909
11202,1.7495968768732736e-05,1.7493737590909093e-05
11203,6.997715964513404e-05,6.997495027272728e-05
11204,0.0016794010201347065,0.0016793988068181818
11205,0.003428774796063032,0.003428772564090909
11206,0.0006997517345317694,0.0006997495027272727
11207,0.003720920151143018,0.0037209179813636364
11208,4.548594931889799e-05,4.5483717681818174e-05
11209,3.848845469866552e-05,3.848622263636364e-05
11210,0.002833987687448419,0.0028339854863636362
11211,0.002274188061273783,0.002274185884090909
11212,0.0007837216388243662,0.0007837194431818182
11213,0.0008676916013159764,0.0008676893836363636
11214,0.0002186737472035616,0.00021867171963636366
11215,0.0003848642949720065,0.0003848622265454545
11216,0.00013120517207892992,0.00013120303177272728
11217,0.0018193507511230674,0.0018193487072727273
11218,0.00038311506146784417,0.0003831128528181818
11219,8.222279521663038e-05,8.222056659090909e-05
11220,0.00017144069660874313,0.0001714386281818182
11221,0.003820634498505635,0.0038206322854545454
11222,0.006861045945062892,0.006861043877272727
11223,3.6739070399370444e-05,3.6736848909090906e-05
11224,0.0001452002379863393,0.00014519802181818184
11225,0.0016444135620099403,0.0016444113318181818
11226,0.020572637553302603,0.02057263538181818
11227,0.0019068196159553051,0.0019068173954545455
11228,0.0012875412911270698,0.001287539085
11229,0.0027395213580739927,0.0027395193036363636
11230,0.00031488948519681247,0.00031488727627272727
11231,4.198719840800162e-05,4.198497018181818e-05
11232,2.7992208214200495e-05,2.798998009090909e-05
11233,0.000874689011745379,0.0008746868786363637
11234,0.0013295262629703353,0.0013295240554545454
11235,0.001128348222375717,0.0011283460731818182
11236,0.0010496264820727018,0.0010496242540909092
11237,0.00018368638317074005,0.0001836842445
11238,0.0016059272765588692,0.0016059251090909093
11239,0.0001749395266491621,0.00017493737572727274
11240,0.0014869698460621365,0.0014869676936363637
11241,0.0010496264569395393,0.0010496242540909092
11242,0.0002729045178700731,0.0002729023060909091
11243,0.0047775417542827315,0.0047775397318181815
11244,0.0015744385926757655,0.0015744363813636364
11245,0.00013470401137960437,0.00013470177931818183
11246,0.0004898268839320686,0.0004898246518181818
11247,4.373657038462358e-05,4.373434390909091e-05
11248,0.006516419302450358,0.006516417245454546
11249,0.00181060389185047,0.0018106018386363635
11250,0.003481255820604903,0.0034812537768181815
11251,0.002624062844313263,0.0026240606354545454
11252,0.005248123471921476,0.005248121272727273
11253,0.00236165665985864,0.0023616545722727274
11254,0.0011983232349738154,0.0011983210236363637
11255,0.000444342980739843,0.00044434093431818184
11256,5.248342188417412e-05,5.248121272727273e-05
11257,0.0023616568005420347,0.0023616545722727274
11258,0.00023616760810624447,0.0002361654572272727
11259,0.00020992700174627077,0.00020992485086363636
11260,0.0003411300242447486,0.00034112788263636367
11261,0.00023616759581260866,0.0002361654572272727
11262,0.00018368638319038192,0.0001836842445
11263,0.0003673706280277584,0.000367368489
11264,0.0002099269895362601,0.00020992485086363636
11265,0.00018368638312996313,0.0001836842445
11266,0.004723311342807477,0.004723309145454545
11267,0.0006647642367029007,0.0006647620277272727
11268,0.0013120325188145663,0.0013120303177272727
11269,5.248335083216644e-05,5.248121272727273e-05
11270,0.003684183186714391,0.0036841811322727274
11271,0.010758650813339477,0.010758648604545454
11272,0.00015744579936651583,0.00015744363813636363
11273,0.0008047141593628313,0.0008047119281818182
11274,0.0008571953729744927,0.0008571931409090908
11275,0.0008571953729742938,0.0008571931409090908
11276,0.0008571953733202273,0.0008571931409090908
11277,0.0008571953731872828,0.0008571931409090908
11278,0.009855973954524581,0.009855971745454545
11279,0.00013470398627851477,0.00013470177931818183
11280,0.0015744385970102646,0.0015744363813636364
11281,0.007866935843049353,0.007866933786363637
11282,0.003568724517547734,0.0035687224645454545
11283,2.6242708213842948e-05,2.6240606363636364e-05
11284,1.3997112990887563e-05,1.3994990045454544e-05
11285,0.00013120508317229074,0.00013120303177272728
11286,0.0019523033245882923,0.0019523011127272729
11287,0.00038486439659375074,0.0003848622265454545
11288,0.0020327745032731465,0.0020327723059090906
11289,5.5982159187524016e-05,5.597996022727273e-05
11290,0.011195994250929252,0.011195992045454545
11291,0.00011371152624554296,0.00011370929422727273
11292,6.822780855056794e-05,6.822557654545454e-05
11293,4.548594965789209e-05,4.5483717681818174e-05
11294,0.00016094459740771227,0.00016094238563636363
11295,0.00027640326541467867,0.00027640105363636365
11296,5.4232756617397883e-05,5.423058645454545e-05
11297,0.003490002848339117,0.0034900006454545453
11298,0.00024491453720282367,0.000244912326
11299,0.0016619072981196295,0.0016619050690909092
11300,0.000129455886269307,0.00012945365804545455
11301,0.0001574457291872721,0.00015744363813636363
11302,0.0017493759096984922,0.0017493737572727274
11303,0.006647622429666576,0.006647620277272727
11304,0.0035162434547027204,0.0035162412518181816
11305,7.697467568728943e-05,7.697244531818182e-05
11306,0.00045483940163384387,0.0004548371768181818
11307,0.001761621421930629,0.0017616193731818182
11308,0.00036737062877858183,0.000367368489
11309,0.00036737062877928266,0.000367368489
11310,0.0018018571874913556,0.00180185497
11311,0.0017703684323217327,0.001770366242272727
11312,0.0016444133848154804,0.0016444113318181818
11313,0.00010671383936300004,0.00010671179918181818
11314,0.001609425868196072,0.0016094238563636365
11315,3.84882788948602e-05,3.848622263636364e-05
11316,4.023765266781957e-05,4.023559640909091e-05
11317,0.0004688341788243602,0.0004688321668181818
11318,0.0023843984872562634,0.002384396430909091
11319,0.00018893458345340015,0.00018893236577272726
11320,0.0001836864618268314,0.0001836842445
11321,0.0003306338151058886,0.0003306316400909091
11322,0.001067120162771463,0.0010671179918181819
11323,0.0013995011764509446,0.0013994990054545455
11324,8.747090532169596e-05,8.746868786363637e-05
11325,0.00017493946627799382,0.00017493737572727274
11326,0.0017266339497106617,0.0017266318981818182
11327,0.0018893257147244273,0.0018893236577272726
11328,0.0007872204195515831,0.0007872181909090908
11329,0.006787572394764506,0.006787570177272727
11330,0.005167652301813416,0.0051676500772727275
11331,1.7495958218404486e-05,1.7493737590909093e-05
11332,1.3997222374272042e-05,1.3994990045454544e-05
11333,3.324030021587e-05,3.3238101363636366e-05
11334,0.0011196014335357702,0.0011195992045454546
11335,0.002414137949243809,0.0024141357850000003
11336,0.001731882183790359,0.0017318800195454545
11337,0.0020730100749801715,0.002073007902272727
11338,7.872398929724083e-05,7.872181909090909e-05
11339,0.0016968945974997374,0.0016968925445454547
11340,0.0018018570215301577,0.00180185497
11341,0.0017616213781365445,0.0017616193731818182
11342,2.0994717231558998e-05,2.099248509090909e-05
11343,0.0026240628437400023,0.0026240606354545454
11344,1.7495944940069925e-05,1.7493737590909093e-05
11345,6.297960042332592e-05,6.297745527272728e-05
11346,0.0001889345748592316,0.00018893236577272726
11347,6.297966436300914e-05,6.297745527272728e-05
11348,0.00013995213211082878,0.00013994990054545456
11349,5.248341248479085e-05,5.248121272727273e-05
11350,0.002314423576516785,0.0023144214804545456
11351,2.0994705694754768e-05,2.099248509090909e-05
11352,0.0016724035436562826,0.0016724013118181817
11353,0.0034970003688219523,0.0034969981404545454
11354,2.274405275870219e-05,2.2741858863636363e-05
11355,1.7495782516196285e-05,1.7493737590909093e-05
11356,0.0001731900577290888,0.00017318800195454545
11357,0.00018368638305687893,0.0001836842445
11358,0.00033063377873026527,0.0003306316400909091
11359,0.0003673707135377211,0.000367368489
11360,6.12303084053405e-05,6.12280815e-05
11361,0.00017493958706354246,0.00017493737572727274
11362,0.0017493759691721037,0.0017493737572727274
11363,0.009110740749449397,0.009110738527272727
11364,0.0012595511608107898,0.001259549105
11365,0.0005143180835498327,0.0005143158845454546
11366,8.747074383988774e-05,8.746868786363637e-05
11367,2.9741409806310663e-05,2.9739353863636362e-05
11368,0.00017493943170539814,0.00017493737572727274
11369,0.00017493943166906514,0.00017493737572727274
11370,0.00017319005793224105,0.00017318800195454545
11371,0.00014520007775765373,0.00014519802181818184
11372,0.0001731900578926432,0.00017318800195454545
11373,5.77313899430552e-05,5.7729334e-05
11374,0.00011546072393104283,0.00011545866795454545
11375,0.0006822579784259376,0.0006822557654545454
11376,1.7495969726913584e-05,1.7493737590909093e-05
11377,0.0002799019259781642,0.00027989980113636364
11378,0.0066476224780698135,0.006647620277272727
11379,0.000760979814776324,0.0007609775845454546
11380,1.5746595592119658e-05,1.574436381818182e-05
11381,1.5746572012130033e-05,1.574436381818182e-05
11382,1.5746571550393864e-05,1.574436381818182e-05
11383,1.5746588403921782e-05,1.574436381818182e-05
11384,1.399722122200029e-05,1.3994990045454544e-05
11385,1.5746595732635295e-05,1.574436381818182e-05
11386,1.574657296942708e-05,1.574436381818182e-05
11387,1.5746588405379906e-05,1.574436381818182e-05
11388,1.5746594431470085e-05,1.574436381818182e-05
11389,0.00022392189386677286,0.00022391984090909092
11390,8.39720376746368e-05,8.396994031818182e-05
11391,0.0034077823110065927,0.003407780078636364
11392,0.005225381533759177,0.0052253794136363635
11393,0.0005195661799314633,0.000519564005909091
11394,0.0017318821935770454,0.0017318800195454545
11395,4.373655209932343e-05,4.373434390909091e-05
11396,2.4493441266444748e-05,2.4491232590909088e-05
11397,2.799218898811213e-05,2.798998009090909e-05
11398,0.001822849506543562,0.001822847455
11399,0.0017493758088192783,0.0017493737572727274
11400,0.0023266693085009582,0.002326667096818182
11401,0.002186719408047713,0.0021867171963636366
11402,0.002326669308503137,0.002326667096818182
11403,0.003559977793197618,0.003559975595909091
11404,0.0017318821843736397,0.0017318800195454545
11405,0.0007347391771860593,0.0007347369781818183
11406,0.00029739570576450196,0.0002973935387272727
11407,0.001102107691638278,0.0011021054668181817
11408,0.0009621576079350144,0.0009621555663636365
11409,1.7495957495063706e-05,1.7493737590909093e-05
11410,2.4493452495372068e-05,2.4491232590909088e-05
11411,3.4989707454181594e-05,3.498747513636364e-05
11412,0.0017843634295611264,0.0017843612322727272
11413,0.0003323832462808422,0.00033238101386363634
11414,0.0003673706275868965,0.000367368489
11415,0.00039361123386628916,0.00039360909536363637
11416,0.0003673706276929983,0.000367368489
11417,5.2483420328595286e-05,5.248121272727273e-05
11418,5.59821630734988e-05,5.597996022727273e-05
11419,0.0002938969298225898,0.0002938947911818182
11420,3.324029984225885e-05,3.3238101363636366e-05
11421,0.0017301326989113586,0.0017301306459090908
11422,0.00022742081732148001,0.0002274185884090909
11423,0.0045868600487808196,0.004586857990909091
11424,0.00017319023372265455,0.00017318800195454545
11425,5.5982171991972e-05,5.597996022727273e-05
11426,0.0015919323218381441,0.001591930119090909
11427,0.0015744384037306215,0.0015744363813636364
11428,0.002624062834433787,0.0026240606354545454
11429,0.005995105918077099,0.005995103863636363
11430,0.0006437717504750597,0.0006437695427272727
11431,0.0008397016145193393,0.0008396994031818181
11432,0.004387431584599983,0.004387429382727273
11433,0.0021779724772946225,0.002177970327727273
11434,0.00035337571168146686,0.00035337349895454547
11435,1.749596954491338e-05,1.7493737590909093e-05
11436,4.3736575814852765e-05,4.373434390909091e-05
11437,3.498970720238075e-05,3.498747513636364e-05
11438,4.373657581527684e-05,4.373434390909091e-05
11439,3.498970719801697e-05,3.498747513636364e-05
11440,1.749596965600717e-05,1.7493737590909093e-05
11441,2.62428384216167e-05,2.6240606363636364e-05
11442,8.749100835636547e-06,8.746868772727272e-06
11443,6.123031355976697e-05,6.12280815e-05
11444,2.6242838423393165e-05,2.6240606363636364e-05
11445,4.373657596637921e-05,4.373434390909091e-05
11446,3.498970703995119e-05,3.498747513636364e-05
11447,0.0005353105759638642,0.0005353083695454545
11448,0.0008921828205547144,0.0008921806159090909
11449,1.7495968009718137e-05,1.7493737590909093e-05
11450,0.013370465836342582,0.013370463627272728
11451,0.002624062863672752,0.0026240606354545454
11452,0.0030491606614799216,0.0030491584586363634
11453,0.005248123500779066,0.005248121272727273
11454,0.004723311373521545,0.004723309145454545
11455,0.0011545889077056333,0.0011545866795454546
11456,9.446822678564176e-05,9.446618286363636e-05
11457,0.0019418070444249557,0.0019418048704545453
11458,0.00013995212915920318,0.00013994990054545456
11459,0.00011371152284091426,0.00011370929422727273
11460,0.00017493960560107811,0.00017493737572727274
11461,0.000148698997634021,0.00014869676936363636
11462,1.9245343522547037e-05,1.924311131818182e-05
11463,2.099471744431647e-05,2.099248509090909e-05
11464,1.7495969862647693e-05,1.7493737590909093e-05
11465,2.0994717380274134e-05,2.099248509090909e-05
11466,2.09947174599504e-05,2.099248509090909e-05
11467,0.004250980434515076,0.004250978229545455
11468,0.0006122830219647442,0.000612280815
11469,0.0003498769729751381,0.0003498747514090909
11470,0.0008746889214416457,0.0008746868786363637
11471,0.0026450551637141754,0.002645053120909091
11472,5.5982191374757926e-05,5.597996022727273e-05
11473,0.003498749678351437,0.003498747514090909
11474,0.0035162433050345025,0.0035162412518181816
11475,0.000349876968632317,0.0003498747514090909
11476,3.84883624634319e-05,3.848622263636364e-05
11477,4.198711201450908e-05,4.198497018181818e-05
11478,3.149087111685442e-05,3.148872763636364e-05
11479,0.0001399521117255451,0.00013994990054545456
11480,0.0002449145233153529,0.000244912326
11481,0.001791360935929677,0.0017913587272727273
11482,0.00010496464698556647,0.0001049624254090909
11483,0.00034987697298373573,0.0003498747514090909
11484,0.0003323832354381013,0.00033238101386363634
11485,7.697467157162066e-05,7.697244531818182e-05
11486,0.0005248143342454138,0.0005248121272727273
11487,1.7495944075073082e-05,1.7493737590909093e-05
11488,2.7992077444843275e-05,2.798998009090909e-05
11489,0.005746695016050337,0.005746692790909091
11490,0.00021867393260991205,0.00021867171963636366
11491,0.0003323832208248621,0.00033238101386363634
11492,0.004023561871433431,0.004023559641363636
11493,0.0011388445406879818,0.001138842315909091
11494,2.0994701329233528e-05,2.099248509090909e-05
11495,2.4493373254204336e-05,2.4491232590909088e-05
11496,0.004373436617321816,0.004373434392727273
11497,5.598218351584447e-05,5.597996022727273e-05
11498,4.898469725017793e-05,4.8982465181818175e-05
11499,2.4493441830594122e-05,2.4491232590909088e-05
11500,1.7495945330680998e-05,1.7493737590909093e-05
11501,7.872395891697707e-05,7.872181909090909e-05
11502,0.0004023581039220066,0.00040235596413636365
11503,0.00040235810391643,0.00040235596413636365
11504,0.00040235810392451685,0.00040235596413636365
11505,0.0004023581039219981,0.00040235596413636365
11506,0.000402358103924939,0.00040235596413636365
11507,5.248330461946985e-05,5.248121272727273e-05
11508,0.0043699378690091484,0.004369935645454545
11509,8.747091135824636e-05,8.746868786363637e-05
11510,0.0008746890903201681,0.0008746868786363637
11511,0.00040235810391538754,0.00040235596413636365
11512,0.000524814339146612,0.0005248121272727273
11513,0.00031488942977011256,0.00031488727627272727
11514,0.00045483940660269944,0.0004548371768181818
11515,0.00010671401047296068,0.00010671179918181818
11516,0.00034637811074286317,0.0003463760039090909
11517,0.0008571953695246359,0.0008571931409090908
